eft_id,description,normalized_description,company_id,company_name,alias,candidate_source,candidate_filter_score,fuzzy_score,vector_score,acronym_score,rule_score,final_score,risk_level,reason
EFT_00439,SWIFT XYZ Holdings,swift xyz holdings,1,ABC Trading Limited,abc trading,fuzzy_fallback,0.45,0.45,0.3082,0.0,0.0,0.3175,No Match,Aday şirket fuzzy fallback ile bulundu.
EFT_00439,SWIFT XYZ Holdings,swift xyz holdings,2,North Star Trading Limited,north star trading,fuzzy_fallback,0.3889,0.3889,0.3298,0.0,0.0,0.2934,No Match,Aday şirket fuzzy fallback ile bulundu.
EFT_00440,random company,random company,8,Acme Corporation,acme corporation,fuzzy_fallback,0.5333,0.5333,0.4645,0.0,0.0,0.406,No Match,Aday şirket fuzzy fallback ile bulundu.
EFT_00440,random company,random company,8,Acme Corporation,acme corp,fuzzy_fallback,0.5333,0.5333,0.4645,0.0,0.0,0.406,No Match,Aday şirket fuzzy fallback ile bulundu.
EFT_00440,random company,random company,3,Global Energy Petroleum Corporation,global enrgy petro corp,fuzzy_fallback,0.5143,0.5143,0.4165,0.0,0.0,0.3821,No Match,Aday şirket fuzzy fallback ile bulundu.
EFT_00441,North Star Trading Limited TRF,north star trading limited trf,2,North Star Trading Limited,north star trading ltd,token_index,0.6,0.95,0.8562,0.0,1.0,0.7819,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00441,North Star Trading Limited TRF,north star trading limited trf,2,North Star Trading Limited,north star trading limited,token_index,0.6,0.95,0.8562,0.0,1.0,0.7819,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00441,North Star Trading Limited TRF,north star trading limited trf,2,North Star Trading Limited,north star trading,token_index,0.5,0.9,0.8005,0.0,1.0,0.7401,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00442,EFT INDIAFORENSIC SERVICES TRF,eft indiaforensic services trf,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.6193,0.0,0.8,0.7008,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00443,Local Store TRF,local store trf,2,North Star Trading Limited,nst,fuzzy_fallback,0.6,0.6,0.1806,0.0,0.0,0.3542,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00443,Local Store TRF,local store trf,3,Global Energy Petroleum Corporation,global enrgy petro corp,fuzzy_fallback,0.5262,0.5262,0.2682,0.0,0.0,0.3435,No Match,Aday şirket fuzzy fallback ile bulundu.
EFT_00443,Local Store TRF,local store trf,3,Global Energy Petroleum Corporation,global enrgy petro corporation,fuzzy_fallback,0.5262,0.5262,0.2682,0.0,0.0,0.3435,No Match,Aday şirket fuzzy fallback ile bulundu.
EFT_00444,EFT SUNRISE LOGISTICS TRF,eft sunrise logistics trf,4,Sunrise Logistics LLC,sunrise logistics,token_index,0.5,0.95,0.718,0.0,1.0,0.7404,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00444,EFT SUNRISE LOGISTICS TRF,eft sunrise logistics trf,4,Sunrise Logistics LLC,sunrise logistics llc,token_index,0.5,0.85,0.6849,0.0,1.0,0.6805,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00444,EFT SUNRISE LOGISTICS TRF,eft sunrise logistics trf,4,Sunrise Logistics LLC,sunrise log llc,token_index,0.5,0.855,0.5406,0.0,1.0,0.6397,No Match,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00445,TRF ENERGY PETROLEUM CORPORATION LTD,trf energy petroleum corporation limited,3,Global Energy Petroleum Corporation,global energy petroleum corp,token_index,0.6,0.8444,0.7112,0.0,1.0,0.6856,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00445,TRF ENERGY PETROLEUM CORPORATION LTD,trf energy petroleum corporation limited,3,Global Energy Petroleum Corporation,global energy petroleum corporation,token_index,0.6,0.8444,0.7112,0.0,1.0,0.6856,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00445,TRF ENERGY PETROLEUM CORPORATION LTD,trf energy petroleum corporation limited,3,Global Energy Petroleum Corporation,glbl energy petroleum corporation,token_index,0.6,0.8721,0.6331,0.0,1.0,0.676,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00446,trf kuzey yildizi lojistik as corp,trf kuzey yildizi lojistik as corporation,7,Kuzey Yildizi Lojistik AS,kuzey yildizi lojistik as,token_index,0.5,0.9,0.8009,0.0,1.0,0.7403,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00447,swift sunrise logistics llc a.s.,swift sunrise logistics llc a s,4,Sunrise Logistics LLC,sunrise logistics llc,token_index,0.6,0.95,0.8635,0.0,1.0,0.7841,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00447,swift sunrise logistics llc a.s.,swift sunrise logistics llc a s,4,Sunrise Logistics LLC,sunrise logistics,token_index,0.5,0.9,0.7878,0.0,1.0,0.7364,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00447,swift sunrise logistics llc a.s.,swift sunrise logistics llc a s,4,Sunrise Logistics LLC,sunrise log llc,token_index,0.6,0.855,0.6679,0.0,1.0,0.6779,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00448,Delta Export A.S.,delta export a s,5,Delta Export Incorporated,delta export,token_index,0.5,0.95,0.9328,0.0,0.8,0.7948,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00448,Delta Export A.S.,delta export a s,5,Delta Export Incorporated,delta export incorporated,token_index,0.5,0.855,0.8815,0.0,0.8,0.7319,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00448,Delta Export A.S.,delta export a s,5,Delta Export Incorporated,delta export inc,token_index,0.5,0.855,0.8815,0.0,0.8,0.7319,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00449,Kuzey Yildizi Lojistik AS CORP,kuzey yildizi lojistik as corporation,7,Kuzey Yildizi Lojistik AS,kuzey yildizi lojistik as,token_index,0.5,0.95,0.8734,0.0,1.0,0.787,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00450,sunrise loistics llc odemesi,sunrise loistics llc odemesi,4,Sunrise Logistics LLC,sunrise log llc,token_index,0.6,0.855,0.6239,0.0,0.8,0.6547,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00450,sunrise loistics llc odemesi,sunrise loistics llc odemesi,4,Sunrise Logistics LLC,sunrise logistics llc,token_index,0.6,0.8163,0.6658,0.0,0.8,0.6479,No Match,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00450,sunrise loistics llc odemesi,sunrise loistics llc odemesi,4,Sunrise Logistics LLC,sunrise logistics,token_index,0.5,0.8727,0.564,0.0,0.8,0.6456,No Match,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00451,to north star trading limited trf,to north star trading limited trf,2,North Star Trading Limited,north star trading ltd,token_index,0.6,0.95,0.83,0.0,1.0,0.774,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00451,to north star trading limited trf,to north star trading limited trf,2,North Star Trading Limited,north star trading limited,token_index,0.6,0.95,0.83,0.0,1.0,0.774,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00451,to north star trading limited trf,to north star trading limited trf,2,North Star Trading Limited,north star trading,token_index,0.5,0.9,0.7893,0.0,1.0,0.7368,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00452,eft abc trading limited,eft abc trading limited,1,ABC Trading Limited,abc trading limited,token_index,0.6,0.95,0.8058,0.0,0.8,0.7568,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00452,eft abc trading limited,eft abc trading limited,1,ABC Trading Limited,abc trading ltd,token_index,0.6,0.95,0.8058,0.0,0.8,0.7568,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00452,eft abc trading limited,eft abc trading limited,1,ABC Trading Limited,abc trading,token_index,0.5,0.9,0.6957,0.0,0.8,0.6987,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00453,TO Acme Corporation A.S.,to acme corporation a s,8,Acme Corporation,acme corporation,token_index,0.6,0.95,0.8898,1.0,0.8,0.9319,High Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket acronym'i EFT açıklamasında bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00453,TO Acme Corporation A.S.,to acme corporation a s,8,Acme Corporation,acme corp,token_index,0.6,0.95,0.8898,1.0,0.8,0.9319,High Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket acronym'i EFT açıklamasında bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00453,TO Acme Corporation A.S.,to acme corporation a s,8,Acme Corporation,acme,token_index,0.9,0.9,0.7022,1.0,0.8,0.8507,High Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket acronym'i EFT açıklamasında bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00454,EFT SUNRISE LOGISTICS LLC CORP,eft sunrise logistics llc corporation,4,Sunrise Logistics LLC,sunrise logistics llc,token_index,0.6,0.9,0.8507,0.0,1.0,0.7552,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00454,EFT SUNRISE LOGISTICS LLC CORP,eft sunrise logistics llc corporation,4,Sunrise Logistics LLC,sunrise logistics,token_index,0.5,0.9,0.6999,0.0,1.0,0.71,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00454,EFT SUNRISE LOGISTICS LLC CORP,eft sunrise logistics llc corporation,4,Sunrise Logistics LLC,sunrise log llc,token_index,0.6,0.855,0.6913,0.0,1.0,0.6849,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00455,havale nobody inc trf,havale nobody incorporated trf,5,Delta Export Incorporated,delta exp inc,fuzzy_fallback,0.6706,0.6706,0.2188,0.0,0.0,0.4009,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00455,havale nobody inc trf,havale nobody incorporated trf,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.6706,0.6706,0.2188,0.0,0.0,0.4009,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00455,havale nobody inc trf,havale nobody incorporated trf,5,Delta Export Incorporated,delta export incorporated,fuzzy_fallback,0.6162,0.6162,0.2332,0.0,0.0,0.3781,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00456,Indiaforensic Services,indiaforensic services,6,Indiaforensic Services,indiaforensic services,token_index,0.5,1.0,1.0,0.0,0.8,0.84,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00457,ABC LIMITEDINV,abc limitedinv,1,ABC Trading Limited,abc trdng limited,token_index,0.5,0.7355,0.7271,0.0,0.5,0.6109,No Match,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik orta seviyede bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00457,ABC LIMITEDINV,abc limitedinv,1,ABC Trading Limited,abc trdng ltd,token_index,0.5,0.7355,0.7271,0.0,0.5,0.6109,No Match,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik orta seviyede bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00457,ABC LIMITEDINV,abc limitedinv,1,ABC Trading Limited,abc trading limited,token_index,0.5,0.7485,0.6925,0.0,0.5,0.607,No Match,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik orta seviyede bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00458,NORTH STAR TRADING LIMITED LC,north star trading limited lc,2,North Star Trading Limited,north star trading ltd,token_index,0.6,0.95,0.9112,0.0,1.0,0.7984,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00458,NORTH STAR TRADING LIMITED LC,north star trading limited lc,2,North Star Trading Limited,north star trading limited,token_index,0.6,0.95,0.9112,0.0,1.0,0.7984,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00458,NORTH STAR TRADING LIMITED LC,north star trading limited lc,2,North Star Trading Limited,north star trading,token_index,0.5,0.9,0.8447,0.0,1.0,0.7534,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00459,SURISE LOGISTICS LLC,surise logistics llc,4,Sunrise Logistics LLC,sunrise logistics llc,token_index,0.6,0.9756,0.6927,0.0,0.8,0.7356,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00459,SURISE LOGISTICS LLC,surise logistics llc,4,Sunrise Logistics LLC,sunrise logistics,token_index,0.5,0.8649,0.5344,0.0,0.8,0.6328,No Match,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00460,SWIFT CORP,swift corporation,3,Global Energy Petroleum Corporation,glbl enrgy petroleum corp,fuzzy_fallback,0.855,0.855,0.3235,0.0,0.0,0.5245,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
EFT_00460,SWIFT CORP,swift corporation,3,Global Energy Petroleum Corporation,glbl enrgy petro corp,fuzzy_fallback,0.855,0.855,0.3222,0.0,0.0,0.5242,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
EFT_00460,SWIFT CORP,swift corporation,3,Global Energy Petroleum Corporation,glbl energy petro corporation,fuzzy_fallback,0.855,0.855,0.2923,0.0,0.0,0.5152,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
EFT_00461,abc trading limited,abc trading limited,1,ABC Trading Limited,abc trading limited,token_index,0.6,1.0,1.0,0.0,0.8,0.84,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00461,abc trading limited,abc trading limited,1,ABC Trading Limited,abc trading ltd,token_index,0.6,1.0,1.0,0.0,0.8,0.84,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00461,abc trading limited,abc trading limited,1,ABC Trading Limited,abc trade ltd,token_index,0.6,0.8889,0.9291,0.0,0.8,0.7632,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00462,store inv,store inv,2,North Star Trading Limited,nst,fuzzy_fallback,0.72,0.72,0.1271,0.0,0.0,0.3981,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00462,store inv,store inv,6,Indiaforensic Services,is,fuzzy_fallback,0.6,0.6,0.1674,0.0,0.0,0.3502,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00462,store inv,store inv,5,Delta Export Incorporated,de,fuzzy_fallback,0.57,0.57,0.2142,0.0,0.0,0.3492,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00463,Indiaforensic Services,indiaforensic services,6,Indiaforensic Services,indiaforensic services,token_index,0.5,1.0,1.0,0.0,0.8,0.84,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00464,trf indiaforensic services corp,trf indiaforensic services corporation,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.9,0.743,0.0,0.8,0.7129,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00465,TRF Unknown A.S.,trf unknown a s,8,Acme Corporation,a,fuzzy_fallback,0.6,0.6,0.3513,1.0,0.0,0.5554,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu. Şirket acronym'i EFT açıklamasında bulundu.
EFT_00465,TRF Unknown A.S.,trf unknown a s,4,Sunrise Logistics LLC,sl,fuzzy_fallback,0.6,0.6,0.2601,0.0,0.0,0.378,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00465,TRF Unknown A.S.,trf unknown a s,1,ABC Trading Limited,at,fuzzy_fallback,0.6,0.6,0.2409,0.0,0.0,0.3723,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00466,North Star Trading Limited CORP,north star trading limited corporation,2,North Star Trading Limited,north star trading ltd,token_index,0.6,0.95,0.9434,0.0,1.0,0.808,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00466,North Star Trading Limited CORP,north star trading limited corporation,2,North Star Trading Limited,north star trading limited,token_index,0.6,0.95,0.9434,0.0,1.0,0.808,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00466,North Star Trading Limited CORP,north star trading limited corporation,2,North Star Trading Limited,north star trading,token_index,0.5,0.9,0.8679,0.0,1.0,0.7604,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00467,ET Local Store LTD,et local store limited,2,North Star Trading Limited,north star trade ltd,fuzzy_fallback,0.6522,0.6522,0.3433,0.0,0.0,0.4291,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00467,ET Local Store LTD,et local store limited,2,North Star Trading Limited,north star trade limited,fuzzy_fallback,0.6522,0.6522,0.3433,0.0,0.0,0.4291,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00467,ET Local Store LTD,et local store limited,1,ABC Trading Limited,abc trade ltd,fuzzy_fallback,0.6667,0.6667,0.246,0.0,0.0,0.4071,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00468,abc trading limited,abc trading limited,1,ABC Trading Limited,abc trading limited,token_index,0.6,1.0,1.0,0.0,0.8,0.84,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00468,abc trading limited,abc trading limited,1,ABC Trading Limited,abc trading ltd,token_index,0.6,1.0,1.0,0.0,0.8,0.84,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00468,abc trading limited,abc trading limited,1,ABC Trading Limited,abc trade ltd,token_index,0.6,0.8889,0.9291,0.0,0.8,0.7632,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00469,nobody llc,nobody llc,4,Sunrise Logistics LLC,sunrise log llc,fuzzy_fallback,0.855,0.855,0.4168,0.0,0.0,0.5526,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
EFT_00469,nobody llc,nobody llc,4,Sunrise Logistics LLC,sunrise logistics llc,fuzzy_fallback,0.855,0.855,0.4124,0.0,0.0,0.5512,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
EFT_00469,nobody llc,nobody llc,4,Sunrise Logistics LLC,sl,fuzzy_fallback,0.57,0.57,0.1671,0.0,0.0,0.3351,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00470,kuzey yildizi lojistik as ltd,kuzey yildizi lojistik as limited,7,Kuzey Yildizi Lojistik AS,kuzey yildizi lojistik as,token_index,0.5,0.95,0.8252,0.0,1.0,0.7726,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00471,HAVALE Delta Incorporated,havale delta incorporated,5,Delta Export Incorporated,delta exp inc,token_index,0.6,0.855,0.5713,0.0,0.8,0.6389,No Match,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00471,HAVALE Delta Incorporated,havale delta incorporated,5,Delta Export Incorporated,delta exp incorporated,token_index,0.6,0.855,0.5713,0.0,0.8,0.6389,No Match,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00471,HAVALE Delta Incorporated,havale delta incorporated,5,Delta Export Incorporated,delta export incorporated,token_index,0.6,0.7953,0.6144,0.0,0.8,0.622,No Match,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00472,TRF Comany,trf comany,1,ABC Trading Limited,at,fuzzy_fallback,0.6,0.6,0.2767,0.0,0.0,0.383,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00472,TRF Comany,trf comany,8,Acme Corporation,a,fuzzy_fallback,0.6,0.6,0.2378,0.0,0.0,0.3713,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00472,TRF Comany,trf comany,8,Acme Corporation,acme,fuzzy_fallback,0.4886,0.4886,0.3245,0.0,0.0,0.3416,No Match,Aday şirket fuzzy fallback ile bulundu.
EFT_00473,payment sunrise logistics llc odemesi,payment sunrise logistics llc odemesi,4,Sunrise Logistics LLC,sunrise logistics llc,token_index,0.6,0.9,0.7737,0.0,1.0,0.7321,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00473,payment sunrise logistics llc odemesi,payment sunrise logistics llc odemesi,4,Sunrise Logistics LLC,sunrise logistics,token_index,0.5,0.9,0.6819,0.0,1.0,0.7046,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00473,payment sunrise logistics llc odemesi,payment sunrise logistics llc odemesi,4,Sunrise Logistics LLC,sunrise log llc,token_index,0.6,0.855,0.6219,0.0,1.0,0.6641,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00474,ABC TRADING LIMITED INV,abc trading limited inv,1,ABC Trading Limited,abc trading limited,token_index,0.6,0.95,0.8912,0.0,0.8,0.7824,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00474,ABC TRADING LIMITED INV,abc trading limited inv,1,ABC Trading Limited,abc trading ltd,token_index,0.6,0.95,0.8912,0.0,0.8,0.7824,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
